EXPIREDATE,ISSUEDATE,WARNINGTYPE,POLYGON,MEAN
2002-01-18 17:06:00.0,2002-01-18 16:06:00.0,severe-thunderstorm,"[[[-80.5199962349619, 41.4892885705201], [-80.4529926034923, 41.4858552481928], [-80.451405642363, 41.4917946700452], [-80.4256480712413, 41.4919320121688], [-80.4124259554736, 41.4836008198467], [-80.1283158604299, 41.4788439645408], [-80.1286210625207, 41.4870072565549], [-80.0023219512956, 41.4877166022491], [-80.0029399196976, 41.5049588415375], [-79.9840033769245, 41.507145035077], [-79.9851399093677, 41.5221064846233], [-79.9673783463834, 41.5229003185669], [-79.9694839640468, 41.5305793716213], [-79.9492199438398, 41.5300609715712], [-79.9509363551693, 41.544103022682], [-79.9319235737028, 41.5444657864458], [-79.932320129426, 41.5558108237198], [-79.9163820481702, 41.5565664338958], [-79.9167481065508, 41.5669997376136], [-79.8995664278008, 41.5673242918071], [-79.8994365216851, 41.5814044783149], [-79.850798191463, 41.5959241166503], [-79.8505615341125, 41.60728054697], [-79.8364621994337, 41.6079941087025], [-79.835218372946, 41.6261788868951], [-79.7755862147112, 41.6249780656389], [-79.7753497694902, 41.6177186901174], [-79.6211721190052, 41.6180864299958], [-79.6207982883779, 41.6262650959816], [-79.6202489990606, 41.851966805583], [-80.5226439573086, 41.8507747576586], [-80.5239255625846, 41.4951021493305], [-80.5199962349619, 41.4892885705201]]]","[[-80.03575658933329, 41.56187948380723]]"
2002-01-18 17:43:00.0,2002-01-18 16:43:00.0,severe-thunderstorm,"[[[-80.1051431886024, 41.0684855303241], [-80.0039833756419, 41.1726293280113], [-80.0023219512956, 41.4877166022491], [-80.1286210625207, 41.4870072565549], [-80.1283158604299, 41.4788439645408], [-80.4124259554736, 41.4836008198467], [-80.4256480712413, 41.4919320121688], [-80.451405642363, 41.4917946700452], [-80.4529926034923, 41.4858552481928], [-80.5199962349619, 41.4892885705201], [-80.5229326934644, 41.1296278146841], [-80.2666234790413, 41.1290838495997], [-80.2692861588105, 41.1190398769214], [-80.1525841334264, 41.1142570270472], [-80.1051431886024, 41.0684855303241]]]","[[-80.26316157329117, 41.31317654006868]]"
2002-01-19 17:15:00.0,2002-01-19 16:48:00.0,severe-thunderstorm,"[[[-89.64, 31.34], [-89.61, 31.16], [-89.16, 31.15], [-89.15, 31.41], [-89.64, 31.34]]]","[[-89.43999999999998, 31.28]]"
2002-01-19 17:30:00.0,2002-01-19 17:01:00.0,severe-thunderstorm,"[[[-88.25, 32.07], [-88.21, 31.89], [-88.09, 31.99], [-87.63, 32.2], [-88.25, 32.07]]]","[[-88.08599999999998, 32.044]]"
2002-01-19 17:30:00.0,2002-01-19 17:09:00.0,severe-thunderstorm,"[[[-89.28, 31.44], [-89.1, 31.44], [-88.94, 31.45], [-88.94, 31.6], [-89.28, 31.44]]]","[[-89.10799999999999, 31.474]]"
2002-01-19 17:30:00.0,2002-01-19 17:09:00.0,severe-thunderstorm,"[[[-89.28, 31.44], [-89.1, 31.44], [-88.94, 31.45], [-88.94, 31.6], [-89.28, 31.44]]]","[[-89.10799999999999, 31.474]]"
2002-01-19 18:00:00.0,2002-01-19 17:28:00.0,severe-thunderstorm,"[[[-87.74, 32.16], [-87.69, 31.99], [-86.9, 32.11], [-86.96, 32.33], [-87.74, 32.16]]]","[[-87.406, 32.14999999999999]]"
2002-01-19 18:00:00.0,2002-01-19 17:36:00.0,severe-thunderstorm,"[[[-88.79, 31.42], [-88.77, 31.24], [-88.45, 31.25], [-88.48, 31.43], [-88.79, 31.42]]]","[[-88.656, 31.351999999999997]]"
2002-01-20 06:15:00.0,2002-01-19 17:51:00.0,severe-thunderstorm,"[[[-88.5, 31.56], [-88.46, 31.38], [-87.91, 31.47], [-88.11, 31.63], [-88.5, 31.56]]]","[[-88.296, 31.52]]"
2002-01-19 19:30:00.0,2002-01-19 19:01:00.0,severe-thunderstorm,"[[[-87.31, 31.75], [-87.27, 31.58], [-87.06, 31.67], [-86.98, 31.77], [-87.31, 31.75]]]","[[-87.186, 31.703999999999997]]"
2002-01-19 20:15:00.0,2002-01-19 19:52:00.0,severe-thunderstorm,"[[[-86.44, 31.89], [-86.41, 31.72], [-86.03, 31.76], [-86.07, 31.91], [-86.44, 31.89]]]","[[-86.27799999999999, 31.834000000000003]]"
2002-01-19 20:45:00.0,2002-01-19 20:14:00.0,severe-thunderstorm,"[[[-85.45, 32.36], [-85.4, 32.19], [-84.58, 32.33], [-84.65, 32.55], [-85.45, 32.36]]]","[[-85.10600000000001, 32.358000000000004]]"
2002-01-19 21:15:00.0,2002-01-19 20:41:00.0,severe-thunderstorm,"[[[-86.1880869837892, 31.9729745947342], [-86.1739406465624, 31.9100490310221], [-86.1874446566111, 31.8707470333807], [-86.1783115326134, 31.843556621454], [-86.2004143911215, 31.8177372752566], [-86.1960193465762, 31.7934192173698], [-86.1431532216919, 31.7941330071138], [-86.1449437349682, 31.6736854250376], [-86.179230287246, 31.6254040889851], [-86.1410590464588, 31.6247214980481], [-86.000383366348, 31.6304575404743], [-85.7908592318225, 31.6232568213669], [-85.7433727900183, 31.6262405056423], [-85.7172047890845, 31.6792371576641], [-85.7007416426221, 31.7430539744039], [-85.6654251898615, 31.7829396330665], [-85.6724908435189, 31.8384110913344], [-85.6634198854369, 31.8814624662085], [-85.7933588259688, 31.8849113067635], [-85.7892096219604, 31.974674182291], [-85.8794752007803, 31.9744215658878], [-85.8781707765019, 31.9912611042013], [-85.895093302176, 31.9995615170177], [-85.8964596791449, 32.0534422540274], [-85.9110398041846, 32.0539075087248], [-85.9122759038592, 32.0626161526474], [-85.9638519246835, 32.070633939328], [-85.9632565427191, 32.0473460163141], [-85.9811250063838, 32.0469949260291], [-85.9828265239389, 32.057538373703], [-85.9980322522421, 32.0561878896095], [-86.0009687037552, 31.9764402520404], [-86.1880869837892, 31.9729745947342]]]","[[-85.96120401934665, 31.87740601714794]]"
2002-01-19 21:15:00.0,2002-01-19 20:51:00.0,severe-thunderstorm,"[[[-86.16, 31.63], [-86.11, 31.46], [-85.81, 31.53], [-85.81, 31.71], [-86.16, 31.63]]]","[[-86.00999999999999, 31.592000000000002]]"
2002-01-19 21:30:00.0,2002-01-19 20:56:00.0,severe-thunderstorm,"[[[-85.66, 31.89], [-85.62, 31.71], [-84.75, 31.82], [-84.8, 32.04], [-85.66, 31.89]]]","[[-85.298, 31.870000000000005]]"
2002-01-19 21:30:00.0,2002-01-19 20:57:00.0,severe-thunderstorm,"[[[-84.63, 32.51], [-84.65, 32.29], [-84.41, 32.31], [-84.46, 32.53], [-84.63, 32.51]]]","[[-84.556, 32.42999999999999]]"
2002-01-19 21:45:00.0,2002-01-19 21:15:00.0,severe-thunderstorm,"[[[-85.0, 32.17], [-84.91, 31.94], [-84.66, 31.95], [-84.7, 32.22], [-85.0, 32.17]]]","[[-84.854, 32.089999999999996]]"
2002-01-19 22:30:00.0,2002-01-19 22:00:00.0,severe-thunderstorm,"[[[-84.9, 31.73], [-85.04, 31.53], [-84.54, 31.58], [-84.42, 31.82], [-84.9, 31.73]]]","[[-84.76000000000002, 31.677999999999997]]"
2002-01-20 00:45:00.0,2002-01-19 23:54:00.0,tornado,"[[[-84.01, 31.04], [-84.39, 30.76], [-84.14, 30.7], [-83.74, 31.03], [-84.01, 31.04]]]","[[-84.058, 30.913999999999998]]"
2002-01-20 19:15:00.0,2002-01-20 06:44:00.0,severe-thunderstorm,"[[[-88.47, 31.23], [-88.42, 31.14], [-87.97, 31.18], [-87.92, 31.41], [-88.47, 31.23]]]","[[-88.25, 31.238]]"
2002-01-23 06:15:00.0,2002-01-23 04:12:00.0,flash-flood,"[[[-89.05, 36.41], [-89.95, 36.36], [-89.97, 36.03], [-90.19, 35.73], [-89.21, 36.1], [-89.05, 36.41]]]","[[-89.57, 36.17333333333333]]"
2002-01-23 13:30:00.0,2002-01-23 10:24:00.0,flash-flood,"[[[-88.0904686757086, 34.8956296636558], [-88.1364016236301, 34.5804972978314], [-87.5304598686872, 34.5677579396971], [-87.5060527817135, 34.5832451775474], [-87.5077923542335, 34.6023563595899], [-87.4823782281675, 34.6346317364081], [-87.4785405657206, 34.6531936132918], [-87.442200810139, 34.6539222319591], [-87.4512876864112, 34.6904241912317], [-87.425644615737, 34.70859699499], [-87.4312829003066, 34.7277768303361], [-87.4173205887835, 34.7684138474617], [-87.425049176249, 34.7930829065041], [-87.3854056431597, 34.8096307223058], [-87.3462658130314, 34.8075556228646], [-87.2885177441059, 34.7515152355495], [-87.2701380392927, 34.7484406751233], [-87.2541921129461, 34.7581298003088], [-87.2652396248289, 34.7824174270582], [-87.2425261382019, 34.7933386995886], [-87.2148454316601, 34.8205140738279], [-87.2075884780608, 35.0079603909194], [-87.2227639290321, 35.0073462053491], [-87.6078130632206, 35.010546624408], [-87.9860782705711, 35.016033638512], [-88.1949623814398, 35.013543867744], [-88.1939935775637, 35.0044536440488], [-88.1431049406294, 34.9303124572945], [-88.10888651427, 34.8999364686021], [-88.0904686757086, 34.8956296636558]]]","[[-87.57825567510699, 34.79722780025548]]"
2002-01-23 15:00:00.0,2002-01-23 12:06:00.0,flash-flood,"[[[-88.03, 35.05], [-86.94, 35.02], [-85.86, 34.98], [-84.69, 35.9], [-84.89, 36.2], [-86.02, 35.67], [-88.03, 35.05]]]","[[-86.35142857142856, 35.410000000000004]]"
2002-01-23 16:30:00.0,2002-01-23 13:20:00.0,flash-flood,"[[[-88.0904686757086, 34.8956296636558], [-88.1364016236301, 34.5804972978314], [-87.5304598686872, 34.5677579396971], [-87.5060527817135, 34.5832451775474], [-87.5077923542335, 34.6023563595899], [-87.4823782281675, 34.6346317364081], [-87.4785405657206, 34.6531936132918], [-87.442200810139, 34.6539222319591], [-87.4512876864112, 34.6904241912317], [-87.425644615737, 34.70859699499], [-87.4312829003066, 34.7277768303361], [-87.4173205887835, 34.7684138474617], [-87.425049176249, 34.7930829065041], [-87.3854056431597, 34.8096307223058], [-87.3462658130314, 34.8075556228646], [-87.2885177441059, 34.7515152355495], [-87.2701380392927, 34.7484406751233], [-87.2541921129461, 34.7581298003088], [-87.2652396248289, 34.7824174270582], [-87.2425261382019, 34.7933386995886], [-87.2148454316601, 34.8205140738279], [-87.2075884780608, 35.0079603909194], [-87.2227639290321, 35.0073462053491], [-87.6078130632206, 35.010546624408], [-87.9860782705711, 35.016033638512], [-88.1949623814398, 35.013543867744], [-88.1939935775637, 35.0044536440488], [-88.1431049406294, 34.9303124572945], [-88.10888651427, 34.8999364686021], [-88.0904686757086, 34.8956296636558]]]","[[-87.57825567510699, 34.79722780025548]]"
2002-01-23 18:00:00.0,2002-01-23 14:14:00.0,flash-flood,"[[[-82.23, 37.19], [-82.13, 37.03], [-82.03, 37.07], [-82.0, 37.13], [-81.9, 37.15], [-81.88, 37.17], [-82.23, 37.19]]]","[[-82.05714285714285, 37.13285714285714]]"
2002-01-23 16:30:00.0,2002-01-23 14:29:00.0,flash-flood,"[[[-85.1332278621631, 35.4667051828176], [-85.1079048727126, 35.4548647534333], [-85.092324861707, 35.4311109812526], [-85.0623251136092, 35.4418038981878], [-85.0185992735277, 35.4165246469971], [-85.0334997203981, 35.3839204614164], [-84.9922613523751, 35.3841689302894], [-84.9679300416092, 35.3659731340844], [-84.9563782726567, 35.3228140348682], [-84.9337177685479, 35.2960351942687], [-84.8888705926416, 35.3288264157044], [-84.8700102467272, 35.3608049565421], [-84.8527670499369, 35.3564944974532], [-84.811887849574, 35.4339479768417], [-84.7677885409255, 35.4708133758875], [-84.7373766194865, 35.5141255548271], [-84.658308948777, 35.5922511722065], [-84.6130340622034, 35.6535498714898], [-84.5747098689122, 35.6501436715324], [-84.574404618331, 35.6374102270065], [-84.5495392693872, 35.6363728396182], [-84.5498979416593, 35.6482022008149], [-84.5391934086957, 35.6473020230582], [-84.5409710708558, 35.6373761760726], [-84.5229114523027, 35.6361632555824], [-84.5030740331118, 35.6276032512493], [-84.4915607898968, 35.6389330356995], [-84.5235143347913, 35.6530051210777], [-84.506942559983, 35.6550346768007], [-84.504829256685, 35.6699387004506], [-84.4896536026527, 35.6679361734121], [-84.4887379187544, 35.6560801207648], [-84.4535111259958, 35.6573127677475], [-84.4536256293917, 35.66413343636], [-84.435565871549, 35.6629091766835], [-84.4365044273498, 35.6743112787218], [-84.4184141499797, 35.6735333379611], [-84.4161632922675, 35.6648053543608], [-84.3962800239148, 35.665312990801], [-84.3948836207557, 35.6438935159095], [-84.3671950636981, 35.6426999125109], [-84.3567575676024, 35.6545141607492], [-84.3415284738628, 35.6534004877013], [-84.3412004680124, 35.666564991789], [-84.3627775548069, 35.6661374399777], [-84.3606565077262, 35.6724088228413], [-84.3180058996954, 35.6741870736511], [-84.2553955618742, 35.6364377866694], [-84.2407920747544, 35.6180665107938], [-84.1810126988421, 35.6140318406618], [-84.144595768904, 35.6242063814081], [-84.1306028079713, 35.6458473843674], [-84.1324950591464, 35.6672896886619], [-84.1538356074428, 35.6782564699054], [-84.1684010359342, 35.7293577115808], [-84.1536225315529, 35.7700493277161], [-84.1689356506754, 35.7784642677845], [-84.1723770693073, 35.8022488668595], [-84.1538444179575, 35.8073227458567], [-84.1357616789661, 35.7978740612469], [-84.1296198186092, 35.8044125594992], [-84.1408288258753, 35.8549036910496], [-84.1349081826655, 35.8582721617858], [-84.1264009836702, 35.8578870115781], [-84.1146202965513, 35.8396338893159], [-84.0827508951078, 35.8481793161781], [-84.0504308563553, 35.8312502671003], [-84.0415349519005, 35.852204471314], [-84.0087116404476, 35.8502328065963], [-84.0183714094415, 35.873860780167], [-83.9939105917943, 35.8818147789774], [-83.9798030698703, 35.8725301274316], [-83.9540375986812, 35.8749605752369], [-83.8590547385362, 35.8445861655742], [-83.788938568138, 35.8848666581959], [-83.7642342727677, 35.9182226202885], [-83.7535833142437, 35.923616767982], [-83.7415206856014, 35.9175783535254], [-83.6914326889038, 35.9474098927705], [-83.6811096391621, 35.941001419226], [-83.6785386929097, 35.9522356572266], [-83.6568554182468, 35.9602620674634], [-83.647357275559, 35.9947925779676], [-83.6666457604908, 36.0180120430413], [-83.6664635196569, 36.0425440190081], [-83.7012562052361, 36.0869648887262], [-83.6937031935012, 36.0961392396068], [-83.6726680155097, 36.087842794765], [-83.6969240299891, 36.128563612233], [-83.7231244371138, 36.136653921201], [-83.7322504955075, 36.1666329443882], [-83.922397218232, 36.1738548246664], [-83.9446610318533, 36.1894334941064], [-84.0163746070967, 36.2713526951682], [-84.0303451737395, 36.2915287909547], [-84.0769611992005, 36.2236884645691], [-84.0906566056744, 36.2238563553724], [-84.1142024058585, 36.2380966197182], [-84.2230180384353, 36.2424992433259], [-84.234430306619, 36.1771343288152], [-84.2642858965305, 36.191164786166], [-84.2982466483486, 36.2203624956877], [-84.3279718713156, 36.2116610549768], [-84.374765248936, 36.2204920137826], [-84.4080604184712, 36.1755849785888], [-84.4427603697729, 36.1688823696002], [-84.473058922065, 36.2110464998602], [-84.5527360281016, 36.2411705629367], [-84.5732061859544, 36.2338421273364], [-84.571413289584, 36.270100999855], [-84.5939815059816, 36.2832918382158], [-84.6099579995699, 36.274864925486], [-84.6935840298582, 36.3704481504066], [-84.7172432952952, 36.3673082474617], [-84.7489143222541, 36.3367825991962], [-84.7748093850532, 36.3341727321395], [-84.7886653739295, 36.3138286835714], [-84.7858047588058, 36.2955526027128], [-84.8659469048657, 36.2841561446631], [-84.8826415099603, 36.2262218439708], [-84.8997166761521, 36.2082579049612], [-84.8974811155789, 36.1700268229275], [-84.9052481291539, 36.1548860222912], [-84.8661229154843, 36.1324830102461], [-84.8338718487821, 36.0912579258066], [-84.7985919287374, 36.0903278408981], [-84.7884822448625, 36.0604052655341], [-84.7073699133033, 35.9826777385777], [-84.6787046022701, 35.9142919183924], [-84.7447998727875, 35.8397250669605], [-84.7638054340874, 35.8264038794659], [-84.7823686559874, 35.8294134088048], [-84.7930808456045, 35.8307483981202], [-84.8998128358169, 35.7754224036174], [-84.9747824439612, 35.6888128681831], [-84.970471663928, 35.6754768006691], [-84.9918577931072, 35.6781086760951], [-85.0282668943166, 35.6276973705998], [-85.0523768214886, 35.6222459782858], [-85.106860474363, 35.5811231534409], [-85.1082260141802, 35.5475576952994], [-85.1396981764785, 35.5019260095689], [-85.1164427543405, 35.4833488192093], [-85.1332278621631, 35.4667051828176]]]","[[-84.42970314830468, 35.84049717372558]]"
2002-01-23 17:30:00.0,2002-01-23 14:44:00.0,flash-flood,"[[[-86.6931579396126, 35.7178748701885], [-86.6317399172977, 35.6932553511088], [-86.6276808886259, 35.7108597860026], [-86.5388420649884, 35.7073121706954], [-86.4976044148795, 35.6894788492825], [-86.4998628434727, 35.6754639193512], [-86.4878924621668, 35.6629025214686], [-86.4725650241939, 35.6638754247403], [-86.4696049133307, 35.6529046227906], [-86.4554218801374, 35.6534502774911], [-86.4562764259761, 35.6462063127481], [-86.4203114453467, 35.6534506849548], [-86.4154668984499, 35.6333477274187], [-86.4047018237067, 35.6335195125522], [-86.4017493033655, 35.6225449059702], [-86.3876501831007, 35.6212671797208], [-86.3865438641465, 35.6344047176976], [-86.3740850651321, 35.6345307473353], [-86.3692326959115, 35.656197798005], [-86.3185964455577, 35.6752790589678], [-86.3096700753159, 35.6718612707729], [-86.3092657300098, 35.6545963562806], [-86.233986192489, 35.6402885421986], [-86.231201473353, 35.6656366107425], [-86.2409749506358, 35.6754400967598], [-86.2337574591431, 35.698396430121], [-86.2122116792428, 35.7118773513638], [-86.1862254636827, 35.7097908896121], [-86.1740562562548, 35.6899283060716], [-86.1312010000485, 35.6723737191271], [-86.1039864048423, 35.6729574934324], [-86.05687374162, 35.6498069227068], [-85.9854840273477, 35.6626928550088], [-85.9951282533676, 35.6993054466244], [-85.9825928225451, 35.7007511279295], [-85.9821504100542, 35.7102723743802], [-85.998462539533, 35.7130265760229], [-85.9974173953207, 35.7234366154897], [-85.9799074351984, 35.722009899739], [-85.9789461999882, 35.7306080124449], [-85.9894903661737, 35.7354602144409], [-85.986598894303, 35.7489982292078], [-85.9720186842801, 35.7453857712076], [-85.9550200151586, 35.7816546441272], [-85.9019715798872, 35.8354514100208], [-85.8781673176822, 35.8465327322868], [-85.8173748832923, 35.8587393866966], [-85.783636849129, 35.85178543441], [-85.7351432534769, 35.8561607421792], [-85.6672168543987, 35.8290158849964], [-85.6367977855567, 35.8466507167606], [-85.667026268095, 35.855348096814], [-85.6378356010238, 35.88209991815], [-85.6578862165009, 35.8900114113726], [-85.6456255570391, 35.9077798763736], [-85.6546364983294, 35.9766297156391], [-85.6330829806821, 35.9977246965303], [-85.6329226066922, 36.0231454496174], [-85.6498069019364, 36.0268683955336], [-85.6914718245488, 36.0813259645514], [-85.729314651248, 36.0879784680899], [-85.7592456610933, 36.07030494557], [-85.7756338691196, 36.0844380631669], [-85.7697819104344, 36.0992351527667], [-85.8012308560351, 36.1201886031723], [-85.8077693031682, 36.1380982427934], [-85.8150861067805, 36.1283364798726], [-85.847198969505, 36.1243306695502], [-85.8551185497005, 36.101873869578], [-85.8694087234017, 36.1009505606725], [-85.9072818161073, 36.1193441494924], [-85.9165517792622, 36.1041924143733], [-85.9368082280744, 36.1215943679509], [-85.9826161619515, 36.1047943159478], [-85.9892767656969, 36.1086240756981], [-86.0013467294133, 36.0939988455123], [-86.0538144720936, 36.0928011153838], [-86.0444684114866, 36.0480485106016], [-86.0119517448674, 35.9998932098994], [-86.0064433117899, 35.9588752447692], [-86.0903367397313, 35.9776507113527], [-86.0996294914042, 35.9606682706455], [-86.1230748281746, 35.9577043940188], [-86.1476645020549, 35.9674773821682], [-86.1527076510329, 35.9562701690299], [-86.2832932663443, 35.9743974173392], [-86.2992311056078, 35.9875349718612], [-86.3702538472932, 36.0171097687605], [-86.3729165968459, 36.0353356868081], [-86.4240875669759, 36.0507390906239], [-86.504769572891, 36.0977231198224], [-86.5174039810575, 36.0662722132846], [-86.5503484202392, 36.0684540115303], [-86.5541249899748, 36.044494838319], [-86.5873212015864, 36.0248878935299], [-86.598872355548, 36.0056548554433], [-86.5980864296126, 35.9815807879442], [-86.6124452825606, 35.9778423535476], [-86.6074401481912, 35.9450441032048], [-86.6185410995347, 35.9221676528389], [-86.6062802763272, 35.9009888231182], [-86.608103319749, 35.7934540980473], [-86.643214697514, 35.7952164162095], [-86.6458010413887, 35.771672473879], [-86.6758997732908, 35.7705776527767], [-86.6943709839453, 35.7619374984442], [-86.6931579396126, 35.7178748701885]], [[-87.7300727706801, 35.5032351096648], [-87.6808466546143, 35.4825147496536], [-87.6453156297828, 35.4801462646065], [-87.6461321030845, 35.4465700489685], [-87.6094795572402, 35.4446287551863], [-87.6049324090539, 35.423221163816], [-87.5746353551936, 35.4159202334467], [-87.5714080716106, 35.4095116933707], [-87.5178941888798, 35.405903475443], [-87.51624607748, 35.4258501969255], [-87.4785102190448, 35.4224858757198], [-87.4781744234256, 35.4351924225028], [-87.4467101215484, 35.4296574566049], [-87.4445735034476, 35.4672964537488], [-87.3276883186021, 35.4661141644198], [-87.328451374283, 35.4593203009522], [-87.2924398348318, 35.4545673446253], [-87.2087129875332, 35.4407161910542], [-87.2102159149725, 35.4470980793293], [-87.1718314230775, 35.4468040591879], [-87.1460126959145, 35.4599109195359], [-87.1176687214057, 35.4634277815453], [-87.0937424519077, 35.4520485696634], [-87.020712070468, 35.4400968020886], [-86.9919104545279, 35.4231444373065], [-86.9533504385709, 35.4282214794257], [-86.9420431746347, 35.4624804738778], [-86.9154235151873, 35.4646279392728], [-86.9144697547233, 35.4759573351856], [-86.8788013279497, 35.4946944814443], [-86.8696762362039, 35.5299032836695], [-86.8578504235998, 35.5123865081862], [-86.838639051411, 35.5446427240939], [-86.8342290876935, 35.5735993998741], [-86.822014108514, 35.5833113080583], [-86.8095243911037, 35.6325082355341], [-86.8089291593949, 35.6974099971747], [-86.8047634035237, 35.7032157982324], [-86.7885200600072, 35.6978523231526], [-86.7829886025173, 35.7099827331191], [-86.8106076011244, 35.7301279172791], [-86.9234564503359, 35.7621372928775], [-86.9172078334872, 35.7792495897747], [-86.9289802434203, 35.7831367727216], [-86.9338097599355, 35.7746187856618], [-86.9473217102459, 35.7776324368104], [-86.9424006350235, 35.7888740522123], [-86.9514264020065, 35.790430483024], [-86.9580717606264, 35.7783191528998], [-87.2138072898552, 35.8552258861099], [-87.2288606794945, 35.7316137453336], [-87.2546486743447, 35.7221192584165], [-87.2487892321327, 35.7092984420575], [-87.2570368382188, 35.6985641812841], [-87.2951083617282, 35.6947380593852], [-87.3328901640076, 35.6609407370161], [-87.3772103547308, 35.6553904107869], [-87.4135730816882, 35.6301606579118], [-87.446639725406, 35.6212077506047], [-87.5112773585005, 35.6381976876158], [-87.5362796528254, 35.6345278278995], [-87.5695521667589, 35.6618514307995], [-87.5797377097297, 35.6620191849934], [-87.6148341557941, 35.6394326771304], [-87.6117747932175, 35.6257688332543], [-87.6303681407657, 35.6292399410723], [-87.6555993881592, 35.6155681961366], [-87.6453758711797, 35.5940730489433], [-87.6494274049169, 35.5669054594471], [-87.6603530613577, 35.5593600742453], [-87.6835623351304, 35.5583565901914], [-87.6902995989323, 35.5126156687662], [-87.7106172196055, 35.5138322939933], [-87.7102434235307, 35.5056576106703], [-87.7300727706801, 35.5032351096648]]]","[[-86.16248543997473, 35.85914565285827], [-87.26995682555388, 35.57360805088878]]"
